task_id,arrival_time,completion_time,execution_time,latency,energy_consumption,vm_id,device_mobility_status,velocity_mps,deadline,resource_history_count,completion_rate_CR,execution_efficiency_EI,x1_delay_score,x2_energy_score,x3_resource_availability_score,x4_link_stability_score,y_tcri,x1,x2,x3,x4,y
2269,2374.33,2904.93,491.2,530.6,0.753,9,low,2.0,736.8,39,0.948718,0.828173,0.279859,0.6235,0.888446,0.818731,0.9426,0.279859,0.6235,0.888446,0.818731,0.9426
3671,2374.79,2709.49,298.31,334.7,0.917,4,high,15.0,447.465,24,0.958333,0.699819,0.252009,0.5415,0.829076,0.22313,0.925538,0.252009,0.5415,0.829076,0.22313,0.925538
4874,2374.83,2844.35,445.05,469.52,1.278,9,high,15.0,667.575,39,0.948718,0.750363,0.296678,0.361,0.849541,0.22313,0.951051,0.296678,0.361,0.849541,0.22313,0.951051
3641,2381.47,3042.27,629.98,660.8,0.202,8,low,2.0,944.97,32,0.90625,1.0,0.300719,0.899,0.953125,0.818731,0.952898,0.300719,0.899,0.953125,0.818731,0.952898
888,2381.83,3236.48,810.77,854.65,0.432,4,static,0.0,1216.155,24,0.958333,1.0,0.297252,0.784,0.979167,1.0,0.951317,0.297252,0.784,0.979167,1.0,0.951317
1067,2387.77,2622.68,199.19,234.91,0.282,6,high,15.0,298.785,24,1.0,0.306974,0.213782,0.859,0.653487,0.22313,0.894526,0.213782,0.859,0.653487,0.22313,0.894526
2077,2387.96,2803.29,400.14,415.33,1.107,2,low,2.0,600.21,26,0.846154,0.760991,0.308026,0.4465,0.803573,0.818731,0.956071,0.308026,0.4465,0.803573,0.818731,0.956071
586,2401.46,2935.83,503.21,534.37,0.562,4,high,15.0,754.815,23,0.956522,1.0,0.292052,0.719,0.978261,0.22313,0.948851,0.292052,0.719,0.978261,0.22313,0.948851
2852,2403.99,2493.05,45.26,89.06,0.407,8,static,0.0,67.89,33,0.878788,0.082936,0.0,0.7965,0.480862,1.0,0.04236,0.0,0.7965,0.480862,1.0,0.04236
4779,2411.65,2590.97,148.13,179.32,0.54,2,static,0.0,222.195,27,0.851852,0.288249,0.192961,0.73,0.57005,1.0,0.873206,0.192961,0.73,0.57005,1.0,0.873206
3409,2414.96,2585.22,136.22,170.26,1.328,3,static,0.0,204.33,26,1.0,0.29157,0.16674,0.336,0.645785,1.0,0.841229,0.16674,0.336,0.645785,1.0,0.841229
3350,2415.01,3352.08,909.89,937.07,0.337,2,static,0.0,1364.835,27,0.851852,1.0,0.313419,0.8315,0.925926,1.0,0.958281,0.313419,0.8315,0.925926,1.0,0.958281
190,2418.52,3117.63,651.77,699.11,1.429,5,medium,7.0,977.655,28,0.892857,1.0,0.284911,0.2855,0.946429,0.496585,0.945273,0.284911,0.2855,0.946429,0.496585,0.945273
2768,2418.93,2788.67,351.06,369.74,0.184,9,medium,7.0,526.59,39,0.948718,0.588315,0.29786,0.908,0.768516,0.496585,0.951598,0.29786,0.908,0.768516,0.496585,0.951598
2786,2419.77,2986.69,534.35,566.92,1.199,10,medium,7.0,801.525,20,0.95,1.0,0.292698,0.4005,0.975,0.496585,0.949164,0.292698,0.4005,0.975,0.496585,0.949164
1277,2420.45,3087.78,622.4,667.33,0.745,7,static,0.0,933.6,29,0.896552,1.0,0.285208,0.6275,0.948276,1.0,0.945426,0.285208,0.6275,0.948276,1.0,0.945426
156,2420.55,3358.78,908.68,938.23,0.607,1,low,2.0,1363.02,23,0.956522,1.0,0.311654,0.6965,0.978261,0.818731,0.95757,0.311654,0.6965,0.978261,0.818731,0.95757
694,2424.1,2532.72,93.92,108.62,1.061,6,low,2.0,140.88,23,1.0,0.147874,0.228989,0.4695,0.573937,0.818731,0.908036,0.228989,0.4695,0.573937,0.818731,0.908036
638,2424.71,2539.74,72.97,115.03,1.263,7,low,2.0,109.455,28,0.928571,0.154741,0.0,0.3685,0.541656,0.818731,0.375348,0.0,0.3685,0.541656,0.818731,0.375348
890,2431.72,3056.75,575.5,625.03,1.192,4,high,15.0,863.25,26,0.961538,1.0,0.275957,0.404,0.980769,0.22313,0.940452,0.275957,0.404,0.980769,0.22313,0.940452
3387,2433.97,3421.97,960.32,988.0,0.393,8,high,15.0,1440.48,32,0.90625,1.0,0.314118,0.8035,0.953125,0.22313,0.95856,0.314118,0.8035,0.953125,0.22313,0.95856
5401,2439.95,3179.33,713.28,739.38,1.021,8,medium,7.0,1069.92,32,0.90625,1.0,0.308939,0.4895,0.953125,0.496585,0.956453,0.308939,0.4895,0.953125,0.496585,0.956453
963,2453.49,2641.31,173.08,187.82,0.945,1,low,2.0,259.62,23,0.956522,0.32584,0.276558,0.5275,0.641181,0.818731,0.940787,0.276558,0.5275,0.641181,0.818731,0.940787
667,2459.58,2594.13,125.89,134.55,0.123,10,high,15.0,188.835,24,0.958333,0.267962,0.287473,0.9385,0.613148,0.22313,0.946583,0.287473,0.9385,0.613148,0.22313,0.946583
989,2464.02,3012.72,531.55,548.7,0.219,5,static,0.0,797.325,26,0.884615,1.0,0.311824,0.8905,0.942308,1.0,0.957639,0.311824,0.8905,0.942308,1.0,0.957639
3735,2466.59,2614.78,116.29,148.19,0.402,3,medium,7.0,174.435,26,1.0,0.236175,0.150457,0.799,0.618088,0.496585,0.818255,0.150457,0.799,0.618088,0.496585,0.818255
1888,2466.79,2849.0,350.54,382.21,0.767,4,static,0.0,525.81,27,0.962963,0.803409,0.273102,0.6165,0.883186,1.0,0.938833,0.273102,0.6165,0.883186,1.0,0.938833
2613,2468.24,2536.44,21.41,68.2,1.301,3,low,2.0,32.115,26,1.0,0.043482,0.0,0.3495,0.521741,0.818731,1.3e-05,0.0,0.3495,0.521741,0.818731,1.3e-05
4533,2468.57,3207.62,707.75,739.05,1.453,2,high,15.0,1061.625,27,0.851852,1.0,0.30385,0.2735,0.925926,0.22313,0.954284,0.30385,0.2735,0.925926,0.22313,0.954284
4809,2469.61,2668.76,181.06,199.15,0.487,1,medium,7.0,271.59,23,0.956522,0.340863,0.266726,0.7565,0.648693,0.496585,0.935067,0.266726,0.7565,0.648693,0.496585,0.935067
2811,2473.4,2667.55,188.2,194.15,1.191,3,medium,7.0,282.3,26,1.0,0.382218,0.312256,0.4045,0.691109,0.496585,0.957814,0.312256,0.4045,0.691109,0.496585,0.957814
3119,2483.76,3509.11,980.25,1025.35,0.775,6,static,0.0,1470.375,22,1.0,1.0,0.302661,0.6125,1.0,1.0,0.953762,0.302661,0.6125,1.0,1.0,0.953762
3152,2483.84,2968.01,456.03,484.17,0.733,8,high,15.0,684.045,33,0.909091,0.816857,0.292196,0.6335,0.862974,0.22313,0.948921,0.292196,0.6335,0.862974,0.22313,0.948921
4764,2486.05,3407.19,906.89,921.14,0.262,3,static,0.0,1360.335,26,1.0,1.0,0.322858,0.869,1.0,1.0,0.961896,0.322858,0.869,1.0,1.0,0.961896
1398,2487.14,2925.44,389.33,438.3,1.346,9,low,2.0,583.995,40,0.975,0.644804,0.24948,0.327,0.809902,0.818731,0.923776,0.24948,0.327,0.809902,0.818731,0.923776
4682,2487.92,2751.33,243.12,263.41,1.398,1,low,2.0,364.68,23,0.956522,0.447783,0.277696,0.301,0.702152,0.818731,0.941418,0.277696,0.301,0.702152,0.818731,0.941418
106,2492.92,3516.18,984.73,1023.26,1.428,2,low,2.0,1477.095,26,0.846154,1.0,0.307248,0.286,0.923077,0.818731,0.955743,0.307248,0.286,0.923077,0.818731,0.955743
2004,2495.46,2756.44,237.62,260.98,0.721,3,high,15.0,356.43,26,1.0,0.482586,0.267795,0.6395,0.741293,0.22313,0.935713,0.267795,0.6395,0.741293,0.22313,0.935713
1009,2496.68,3236.43,712.69,739.75,0.315,9,low,2.0,1069.035,37,0.972973,1.0,0.308021,0.8425,0.986486,0.818731,0.956069,0.308021,0.8425,0.986486,0.818731,0.956069
3625,2496.69,2841.43,303.38,344.74,0.873,1,low,2.0,455.07,23,0.956522,0.558771,0.242446,0.5635,0.757646,0.818731,0.918674,0.242446,0.5635,0.757646,0.818731,0.918674
3184,2499.57,2832.77,303.1,333.2,0.511,8,medium,7.0,454.65,33,0.878788,0.568273,0.267129,0.7445,0.72353,0.496585,0.935311,0.267129,0.7445,0.72353,0.496585,0.935311
3003,2504.68,2883.38,352.8,378.7,0.953,10,medium,7.0,529.2,26,0.961538,0.772834,0.284392,0.5235,0.867186,0.496585,0.945003,0.284392,0.5235,0.867186,0.496585,0.945003
4247,2508.79,3330.58,777.44,821.79,0.185,3,medium,7.0,1166.16,27,1.0,1.0,0.295303,0.9075,1.0,0.496585,0.950406,0.295303,0.9075,1.0,0.496585,0.950406
3069,2508.93,2773.41,222.16,264.48,0.784,7,high,15.0,333.24,25,0.92,0.471987,0.206338,0.608,0.695993,0.22313,0.887292,0.206338,0.608,0.695993,0.22313,0.887292
2848,2510.01,2688.87,164.19,178.86,0.422,3,medium,7.0,246.285,27,1.0,0.33004,0.273768,0.789,0.66502,0.496585,0.939214,0.273768,0.789,0.66502,0.496585,0.939214
3904,2511.69,3008.47,485.91,496.78,1.061,6,high,15.0,728.865,22,1.0,0.778404,0.31842,0.4695,0.889202,0.22313,0.960235,0.31842,0.4695,0.889202,0.22313,0.960235
4975,2521.73,2629.03,94.19,107.3,0.875,5,high,15.0,141.285,27,0.888889,0.189368,0.240542,0.5625,0.539128,0.22313,0.91724,0.240542,0.5625,0.539128,0.22313,0.91724
4220,2523.12,2585.44,15.29,62.32,1.006,9,high,15.0,22.935,34,0.970588,0.023777,0.0,0.497,0.497183,0.22313,0.0,0.0,0.497,0.497183,0.22313,0.0
5704,2523.23,3307.06,742.64,783.83,0.356,4,low,2.0,1113.96,27,0.962963,1.0,0.296357,0.822,0.981481,0.818731,0.950901,0.296357,0.822,0.981481,0.818731,0.950901
630,2524.37,2840.57,276.17,316.2,1.317,3,static,0.0,414.255,28,1.0,0.538705,0.236702,0.3415,0.769352,1.0,0.914278,0.236702,0.3415,0.769352,1.0,0.914278
5767,2528.37,3486.69,918.25,958.32,0.214,2,static,0.0,1377.375,26,0.846154,1.0,0.304242,0.893,0.923077,1.0,0.954454,0.304242,0.893,0.923077,1.0,0.954454
3815,2528.58,2906.46,336.99,377.88,0.353,9,high,15.0,505.485,34,0.970588,0.52405,0.252441,0.8235,0.747319,0.22313,0.925835,0.252441,0.8235,0.747319,0.22313,0.925835
4064,2530.26,3173.87,603.11,643.61,0.466,3,low,2.0,904.665,27,1.0,1.0,0.288565,0.767,1.0,0.818731,0.947133,0.288565,0.767,1.0,0.818731,0.947133
3271,2532.72,3017.05,475.15,484.33,1.369,6,static,0.0,712.725,22,1.0,0.761167,0.320453,0.3155,0.880583,1.0,0.961004,0.320453,0.3155,0.880583,1.0,0.961004
709,2546.41,2743.13,164.14,196.72,0.533,8,low,2.0,246.21,35,0.885714,0.321358,0.201007,0.7335,0.603536,0.818731,0.881851,0.201007,0.7335,0.603536,0.818731,0.881851
3864,2553.36,2999.21,404.17,445.85,0.562,5,medium,7.0,606.255,27,0.888889,0.81258,0.264583,0.719,0.850734,0.496585,0.933754,0.264583,0.719,0.850734,0.496585,0.933754
2029,2565.3,3460.94,870.41,895.64,1.182,7,medium,7.0,1305.615,25,0.88,1.0,0.314009,0.409,0.94,0.496585,0.958517,0.314009,0.409,0.94,0.496585,0.958517
1544,2565.63,2749.7,176.76,184.07,1.002,9,medium,7.0,265.14,33,0.969697,0.275981,0.305763,0.499,0.622839,0.496585,0.955111,0.305763,0.499,0.622839,0.496585,0.955111
4926,2570.63,3356.48,778.39,785.85,1.483,9,low,2.0,1167.585,32,0.96875,1.0,0.326944,0.2585,0.984375,0.818731,0.963365,0.326944,0.2585,0.984375,0.818731,0.963365
1341,2576.83,2731.82,112.92,154.99,0.9,10,static,0.0,169.38,26,0.961538,0.264113,0.084957,0.55,0.612826,1.0,0.700477,0.084957,0.55,0.612826,1.0,0.700477
682,2579.03,3028.9,416.71,449.87,0.447,7,low,2.0,625.065,26,0.884615,0.917798,0.280283,0.7765,0.901207,0.818731,0.942828,0.280283,0.7765,0.901207,0.818731,0.942828
1384,2581.33,3431.95,814.61,850.62,0.467,3,static,0.0,1221.915,28,0.964286,1.0,0.303863,0.7665,0.982143,1.0,0.954289,0.303863,0.7665,0.982143,1.0,0.954289
2068,2586.21,3277.71,650.75,691.5,0.332,4,static,0.0,976.125,29,0.965517,1.0,0.291587,0.834,0.982759,1.0,0.948625,0.291587,0.834,0.982759,1.0,0.948625
45,2587.8,3383.38,764.74,795.58,1.345,4,static,0.0,1147.11,29,0.965517,1.0,0.306448,0.3275,0.982759,1.0,0.955404,0.306448,0.3275,0.982759,1.0,0.955404
5331,2587.92,3564.43,942.55,976.51,1.279,4,high,15.0,1413.825,29,0.965517,1.0,0.309313,0.3605,0.982759,0.22313,0.956609,0.309313,0.3605,0.982759,0.22313,0.956609
5027,2589.04,3491.4,891.03,902.36,1.459,10,medium,7.0,1336.545,26,0.961538,1.0,0.324856,0.2705,0.980769,0.496585,0.962621,0.324856,0.2705,0.980769,0.496585,0.962621
1977,2592.97,3525.3,924.98,932.33,0.579,10,high,15.0,1387.47,26,0.961538,1.0,0.328036,0.7105,0.980769,0.22313,0.963749,0.328036,0.7105,0.980769,0.22313,0.963749
909,2594.23,2906.14,298.28,311.91,0.755,3,medium,7.0,447.42,30,0.966667,0.595256,0.30287,0.6225,0.780961,0.496585,0.953854,0.30287,0.6225,0.780961,0.496585,0.953854
3384,2595.76,3449.48,838.85,853.72,0.771,3,high,15.0,1258.275,30,0.966667,1.0,0.321516,0.6145,0.983333,0.22313,0.961401,0.321516,0.6145,0.983333,0.22313,0.961401
1130,2597.54,3422.56,813.85,825.02,0.264,1,low,2.0,1220.775,29,0.965517,1.0,0.324183,0.868,0.982759,0.818731,0.962379,0.324183,0.868,0.982759,0.818731,0.962379
1174,2598.04,3490.01,844.11,891.97,1.268,5,high,15.0,1266.165,26,0.884615,1.0,0.295534,0.366,0.942308,0.22313,0.950515,0.295534,0.366,0.942308,0.22313,0.950515
4016,2598.28,3088.55,480.95,490.27,1.318,10,low,2.0,721.425,27,0.962963,1.0,0.320414,0.341,0.981481,0.818731,0.96099,0.320414,0.341,0.981481,0.818731,0.96099
5383,2608.49,3279.13,625.41,670.64,1.015,3,medium,7.0,938.115,28,0.964286,1.0,0.28512,0.4925,0.982143,0.496585,0.94538,0.28512,0.4925,0.982143,0.496585,0.94538
3720,2610.49,2720.69,87.49,110.2,1.061,5,high,15.0,131.235,25,0.88,0.183007,0.160285,0.4695,0.531504,0.22313,0.832416,0.160285,0.4695,0.531504,0.22313,0.832416
4499,2613.33,2972.08,316.39,358.75,1.34,7,static,0.0,474.585,27,0.888889,0.6559,0.244076,0.33,0.772394,1.0,0.919883,0.244076,0.33,0.772394,1.0,0.919883
2001,2617.06,2726.04,65.95,108.98,0.722,10,high,15.0,98.925,29,0.965517,0.153243,0.0,0.639,0.55938,0.22313,0.265724,0.0,0.639,0.55938,0.22313,0.265724
976,2622.64,3586.7,939.33,964.06,0.584,4,high,15.0,1408.995,28,0.964286,1.0,0.315782,0.708,0.982143,0.22313,0.959216,0.315782,0.708,0.982143,0.22313,0.959216
1653,2631.13,3042.79,374.61,411.66,0.99,3,static,0.0,561.915,28,0.964286,0.774679,0.267398,0.505,0.869482,1.0,0.935474,0.267398,0.505,0.869482,1.0,0.935474
3626,2632.47,3377.52,728.31,745.05,1.285,10,high,15.0,1092.465,28,0.964286,1.0,0.31801,0.3575,0.982143,0.22313,0.960079,0.31801,0.3575,0.982143,0.22313,0.960079
3373,2646.35,3364.85,679.38,718.5,0.35,10,high,15.0,1019.07,29,0.965517,1.0,0.294945,0.825,0.982759,0.22313,0.950238,0.294945,0.825,0.982759,0.22313,0.950238
225,2652.02,2940.99,243.33,288.97,1.387,9,static,0.0,364.995,32,0.96875,0.377786,0.208291,0.3065,0.673268,1.0,0.889231,0.208291,0.3065,0.673268,1.0,0.889231
3700,2654.96,3242.63,549.09,587.67,0.717,4,low,2.0,823.635,27,0.962963,1.0,0.286492,0.6415,0.981481,0.818731,0.946085,0.286492,0.6415,0.981481,0.818731,0.946085
1119,2656.0,3332.75,641.76,676.75,1.293,5,static,0.0,962.64,25,0.88,1.0,0.296985,0.3535,0.94,1.0,0.951193,0.296985,0.3535,0.94,1.0,0.951193
3066,2674.02,2817.22,103.94,143.2,0.944,4,low,2.0,155.91,26,1.0,0.23939,0.081521,0.528,0.619695,0.818731,0.693219,0.081521,0.528,0.619695,0.818731,0.693219
5601,2681.43,3150.52,422.54,469.09,0.674,1,low,2.0,633.81,32,1.0,0.846405,0.259889,0.663,0.923202,0.818731,0.93079,0.259889,0.663,0.923202,0.818731,0.93079
3053,2685.34,3317.49,619.47,632.15,0.545,1,static,0.0,929.205,32,1.0,1.0,0.319687,0.7275,1.0,1.0,0.960716,0.319687,0.7275,1.0,1.0,0.960716
4531,2687.98,3288.43,569.99,600.45,0.983,8,medium,7.0,854.985,29,0.862069,1.0,0.297707,0.5085,0.931034,0.496585,0.951527,0.297707,0.5085,0.931034,0.496585,0.951527
3145,2688.54,3043.64,329.46,355.1,1.042,4,medium,7.0,494.19,27,1.0,0.742591,0.28145,0.479,0.871295,0.496585,0.943455,0.28145,0.479,0.871295,0.496585,0.943455
639,2692.43,3297.78,556.17,605.35,1.414,8,static,0.0,834.255,29,0.862069,1.0,0.274383,0.293,0.931034,1.0,0.939564,0.274383,0.293,0.931034,1.0,0.939564
5787,2696.3,2845.7,139.43,149.4,1.01,8,high,15.0,209.145,29,0.862069,0.284344,0.285663,0.495,0.573206,0.22313,0.94566,0.285663,0.495,0.573206,0.22313,0.94566
4681,2705.59,2746.87,18.92,41.28,1.224,4,static,0.0,28.38,28,1.0,0.042866,0.0,0.388,0.521433,1.0,0.010504,0.0,0.388,0.521433,1.0,0.010504
4032,2706.44,3023.34,301.1,316.9,0.465,9,static,0.0,451.65,31,0.967742,0.458141,0.29835,0.7675,0.712942,1.0,0.951823,0.29835,0.7675,0.712942,1.0,0.951823
872,2707.45,3584.25,865.76,876.8,0.688,1,static,0.0,1298.64,32,1.0,1.0,0.324832,0.656,1.0,1.0,0.962613,0.324832,0.656,1.0,1.0,0.962613
310,2708.32,2800.27,61.5,91.95,1.036,1,low,2.0,92.25,32,1.0,0.123193,0.003252,0.482,0.561596,0.818731,0.508129,0.003252,0.482,0.561596,0.818731,0.508129
3347,2709.43,3341.84,608.9,632.41,1.412,2,low,2.0,913.35,28,0.892857,1.0,0.307593,0.294,0.946429,0.818731,0.955889,0.307593,0.294,0.946429,0.818731,0.955889
3074,2710.96,3541.9,812.33,830.94,1.004,4,high,15.0,1218.495,29,1.0,1.0,0.31806,0.498,1.0,0.22313,0.960098,0.31806,0.498,1.0,0.22313,0.960098
2597,2714.09,2979.43,249.09,265.34,0.25,10,medium,7.0,373.635,28,0.964286,0.560457,0.289842,0.875,0.762371,0.496585,0.947768,0.289842,0.875,0.762371,0.496585,0.947768
3362,2719.46,2782.87,41.57,63.41,1.109,1,high,15.0,62.355,32,1.0,0.08327,0.0,0.4455,0.541635,0.22313,0.457802,0.0,0.4455,0.541635,0.22313,0.457802
2005,2719.5,3267.67,520.79,548.17,0.138,3,static,0.0,781.185,30,0.966667,1.0,0.298284,0.931,0.983333,1.0,0.951793,0.298284,0.931,0.983333,1.0,0.951793
4131,2719.55,2802.0,63.36,82.45,0.261,1,low,2.0,95.04,32,1.0,0.126919,0.132471,0.8695,0.563459,0.818731,0.789963,0.132471,0.8695,0.563459,0.818731,0.789963
993,2721.45,3237.08,469.71,515.63,0.652,3,high,15.0,704.565,30,0.966667,1.0,0.268158,0.674,0.983333,0.22313,0.935931,0.268158,0.674,0.983333,0.22313,0.935931
1534,2726.24,3251.49,517.45,525.25,0.131,4,medium,7.0,776.175,28,1.0,1.0,0.323284,0.9345,1.0,0.496585,0.962052,0.323284,0.9345,1.0,0.496585,0.962052
528,2734.07,3216.5,466.11,482.43,0.444,10,medium,7.0,699.165,29,0.931034,1.0,0.309991,0.778,0.965517,0.496585,0.956889,0.309991,0.778,0.965517,0.496585,0.956889
5412,2734.75,3545.12,767.2,810.37,1.343,2,medium,7.0,1150.8,29,0.896552,1.0,0.29582,0.3285,0.948276,0.496585,0.95065,0.29582,0.3285,0.948276,0.496585,0.95065
4840,2739.88,3719.9,937.32,980.02,0.961,3,high,15.0,1405.98,30,0.966667,1.0,0.302963,0.5195,0.983333,0.22313,0.953895,0.302963,0.5195,0.983333,0.22313,0.953895
941,2740.55,3338.37,562.3,597.82,1.425,2,high,15.0,843.45,29,0.896552,1.0,0.291221,0.2875,0.948276,0.22313,0.948447,0.291221,0.2875,0.948276,0.22313,0.948447
1597,2741.61,3755.35,970.96,1013.74,0.103,8,medium,7.0,1456.44,27,0.851852,1.0,0.30396,0.9485,0.925926,0.496585,0.954332,0.30396,0.9485,0.925926,0.496585,0.954332
1564,2748.06,2921.02,129.75,172.96,0.418,10,medium,7.0,194.625,28,0.928571,0.313427,0.111317,0.791,0.620999,0.496585,0.752719,0.111317,0.791,0.620999,0.496585,0.752719
5559,2750.99,3722.39,922.51,971.4,1.041,2,static,0.0,1383.765,28,0.892857,1.0,0.298002,0.4795,0.946429,1.0,0.951663,0.298002,0.4795,0.946429,1.0,0.951663
2481,2757.68,3472.03,696.28,714.35,0.608,10,medium,7.0,1044.42,28,0.928571,1.0,0.316032,0.696,0.964286,0.496585,0.959313,0.316032,0.696,0.964286,0.496585,0.959313
3036,2763.19,3732.77,933.78,969.58,0.776,9,static,0.0,1400.67,32,0.96875,1.0,0.307774,0.612,0.984375,1.0,0.955965,0.307774,0.612,0.984375,1.0,0.955965
5058,2767.54,3320.17,529.85,552.63,1.045,9,high,15.0,794.775,32,0.96875,0.8305,0.304671,0.4775,0.899625,0.22313,0.95464,0.304671,0.4775,0.899625,0.22313,0.95464
2286,2768.14,2866.98,92.21,98.84,1.383,7,static,0.0,138.315,28,0.892857,0.18155,0.285399,0.3085,0.537204,1.0,0.945525,0.285399,0.3085,0.537204,1.0,0.945525
618,2768.78,3094.02,275.6,325.24,0.307,10,static,0.0,413.4,28,0.928571,0.665746,0.213256,0.8465,0.797159,1.0,0.894028,0.213256,0.8465,0.797159,1.0,0.894028
3483,2770.13,3383.53,569.42,613.4,0.961,8,high,15.0,854.13,28,0.857143,1.0,0.281842,0.5195,0.928571,0.22313,0.943663,0.281842,0.5195,0.928571,0.22313,0.943663
4311,2770.69,3072.55,256.88,301.86,0.873,2,low,2.0,385.32,28,0.892857,0.517641,0.216599,0.5635,0.705249,0.818731,0.897154,0.216599,0.5635,0.705249,0.818731,0.897154
493,2773.81,3603.74,780.13,829.93,1.195,6,high,15.0,1170.195,24,1.0,1.0,0.290776,0.4025,1.0,0.22313,0.948229,0.290776,0.4025,1.0,0.22313,0.948229
3035,2778.53,3549.17,735.13,770.64,1.348,5,high,15.0,1102.695,23,0.913043,1.0,0.30113,0.326,0.956522,0.22313,0.953082,0.30113,0.326,0.956522,0.22313,0.953082
3531,2783.68,3377.72,546.09,594.04,0.81,6,high,15.0,819.135,24,1.0,0.943843,0.274796,0.595,0.971921,0.22313,0.939798,0.274796,0.595,0.971921,0.22313,0.939798
3604,2786.43,3266.7,473.12,480.27,0.812,8,high,15.0,709.68,27,0.851852,1.0,0.323258,0.594,0.925926,0.22313,0.962042,0.323258,0.594,0.925926,0.22313,0.962042
150,2786.46,3202.78,406.35,416.32,0.248,6,low,2.0,609.525,24,1.0,0.702321,0.316976,0.876,0.85116,0.818731,0.95968,0.316976,0.876,0.85116,0.818731,0.95968
5322,2790.08,3147.38,330.74,357.3,1.482,2,high,15.0,496.11,30,0.9,0.689405,0.279797,0.259,0.794702,0.22313,0.942566,0.279797,0.259,0.794702,0.22313,0.942566
5564,2791.3,3724.23,918.35,932.93,1.284,9,low,2.0,1377.525,33,0.969697,1.0,0.322749,0.358,0.984848,0.818731,0.961856,0.322749,0.358,0.984848,0.818731,0.961856
2177,2792.76,3297.38,458.73,504.62,0.938,2,low,2.0,688.095,30,0.9,0.956191,0.266642,0.531,0.928095,0.818731,0.935016,0.266642,0.531,0.928095,0.818731,0.935016
324,2799.34,2869.37,27.85,70.03,1.115,5,static,0.0,41.775,23,0.913043,0.060424,0.0,0.4425,0.486734,1.0,0.001154,0.0,0.4425,0.486734,1.0,0.001154
4436,2806.01,3024.33,168.47,218.32,0.759,3,low,2.0,252.705,31,0.967742,0.378575,0.136068,0.6205,0.673158,0.818731,0.79587,0.136068,0.6205,0.673158,0.818731,0.79587
2292,2806.83,3246.75,394.96,439.92,0.477,10,high,15.0,592.44,26,0.923077,0.948128,0.257444,0.7615,0.935603,0.22313,0.929198,0.257444,0.7615,0.935603,0.22313,0.929198
488,2809.63,3550.31,727.31,740.68,0.177,5,low,2.0,1090.965,23,0.913043,1.0,0.321078,0.9115,0.956522,0.818731,0.961238,0.321078,0.9115,0.956522,0.818731,0.961238
2568,2810.04,3423.02,579.75,612.98,1.122,1,high,15.0,869.625,35,0.971429,1.0,0.295121,0.439,0.985714,0.22313,0.950321,0.295121,0.439,0.985714,0.22313,0.950321
3676,2810.5,2840.9,15.57,30.4,0.327,7,high,15.0,23.355,27,0.888889,0.029725,0.0,0.8365,0.459307,0.22313,0.046687,0.0,0.8365,0.459307,0.22313,0.046687
380,2818.55,3527.61,700.46,709.06,0.19,6,low,2.0,1050.69,23,1.0,1.0,0.325148,0.905,1.0,0.818731,0.962726,0.325148,0.905,1.0,0.818731,0.962726
5120,2819.18,3729.9,864.99,910.72,1.14,7,medium,7.0,1297.485,27,0.888889,1.0,0.298088,0.43,0.944444,0.496585,0.951703,0.298088,0.43,0.944444,0.496585,0.951703
2862,2824.79,3351.0,502.67,526.21,0.556,7,static,0.0,754.005,26,0.884615,0.950715,0.302113,0.722,0.917665,1.0,0.95352,0.302113,0.722,0.917665,1.0,0.95352
4821,2841.84,3598.93,745.03,757.09,1.071,1,medium,7.0,1117.545,37,0.972973,1.0,0.322542,0.4645,0.986486,0.496585,0.96178,0.322542,0.4645,0.986486,0.496585,0.96178
2599,2842.74,3265.47,386.16,422.73,0.257,9,high,15.0,579.24,31,0.967742,0.603176,0.270199,0.8715,0.785459,0.22313,0.937144,0.270199,0.8715,0.785459,0.22313,0.937144
1527,2848.73,3161.76,275.82,313.03,1.291,9,low,2.0,413.73,32,0.96875,0.434971,0.243395,0.3545,0.70186,0.818731,0.91938,0.243395,0.3545,0.70186,0.818731,0.91938
5115,2852.06,3102.19,222.61,250.13,0.726,10,high,15.0,333.915,25,0.92,0.518752,0.250917,0.637,0.719376,0.22313,0.924782,0.250917,0.637,0.719376,0.22313,0.924782
3608,2857.08,3434.6,532.35,577.52,1.09,10,high,15.0,798.525,26,0.923077,1.0,0.276767,0.455,0.961538,0.22313,0.940903,0.276767,0.455,0.961538,0.22313,0.940903
467,2857.12,3260.59,370.92,403.47,0.639,8,high,15.0,556.38,28,0.857143,0.895854,0.27483,0.6805,0.876498,0.22313,0.939817,0.27483,0.6805,0.876498,0.22313,0.939817
3021,2857.58,3313.28,416.59,455.7,1.046,3,high,15.0,624.885,30,0.966667,0.930919,0.270746,0.477,0.948793,0.22313,0.937465,0.270746,0.477,0.948793,0.22313,0.937465
2491,2857.84,3137.69,266.44,279.85,1.127,3,low,2.0,399.66,30,0.966667,0.595391,0.29978,0.4365,0.781029,0.818731,0.952475,0.29978,0.4365,0.781029,0.818731,0.952475
5672,2861.35,3468.16,562.07,606.81,0.654,6,medium,7.0,843.105,23,1.0,1.0,0.280268,0.673,1.0,0.496585,0.94282,0.280268,0.673,1.0,0.496585,0.94282
3501,2865.2,3249.67,356.36,384.47,1.104,1,static,0.0,534.54,37,0.972973,0.774905,0.280746,0.448,0.873939,1.0,0.943078,0.280746,0.448,0.873939,1.0,0.943078
